Zip,Population,County,State,WiredCount_2020,Fwcount_2020,BroadbandProviderCount,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan
15559,1968.00,Bedford,Pennsylvania,3,0,3,8,2,1,4,1,6,102.59,145.48,0.68,79.99
16650,2036.00,Bedford,Pennsylvania,4,0,4,9,3,2,5,2,62,6.65,15.82,0.87,39.99
16655,1601.00,Bedford,Pennsylvania,2,0,2,7,1,1,3,1,182,71.34,188.42,0.68,39.99
16659,303.00,Bedford,Pennsylvania,2,0,2,7,2,1,4,1,352,73.98,197.08,0.77,39.99
16664,2104.00,Bedford,Pennsylvania,2,0,2,7,2,1,4,1,1724,39.6,109.86,0.73,39.99
16678,2689.00,Bedford,Pennsylvania,5,0,5,10,2,2,4,2,148,30.51,68.71,0.97,39.99
16695,1198.00,Bedford,Pennsylvania,3,0,3,8,3,2,5,2,586,55.52,94.19,0.86,39.99
37161,NULL,Bedford,Tennessee,,,0,,,,,,,,,,
37020,5036.00,Bedford,Tennessee,11,3,14,20,10,9,14,10,568,45.2,153.1,0.96,35
37144,3344.00,Bedford,Tennessee,7,4,11,17,5,3,10,4,1049,11.42,36.12,0.82,47.49
37160,32744.00,Bedford,Tennessee,9,4,13,19,9,8,14,9,14758,56.03,178.33,0.99,35
37180,3033.00,Bedford,Tennessee,2,3,5,11,2,1,6,2,732,83.51,327.55,0.98,95
37183,3229.00,Bedford,Tennessee,8,5,13,19,6,4,11,5,85,46.86,107.67,0.99,49.95
24095,4677.00,Bedford,Virginia,3,1,4,10,1,1,4,1,5108,44.44,87.14,0.65,79.99
24104,3469.00,Bedford,Virginia,4,2,6,12,1,1,5,1,514,4.55,11.47,0.55,75
24121,10501.00,Bedford,Virginia,6,2,8,14,4,3,8,3,30126,40.36,113.99,0.87,65
24122,1683.00,Bedford,Virginia,3,2,5,11,1,1,5,1,1930,23.83,75.48,0.55,75
24174,2539.00,Bedford,Virginia,3,2,5,11,1,1,5,1,7166,106.28,288.1,0.83,75
24523,18952.00,Bedford,Virginia,4,2,6,12,2,2,6,2,15668,31.43,68.03,0.80,65
24526,1593.00,Bedford,Virginia,1,2,3,9,0,0,4,0,14,33.51,71.28,0.20,75
24536,194.00,Bedford,Virginia,1,1,2,8,0,0,3,0,422,18.87,41.34,0.79,NULL
24551,20667.00,Bedford,Virginia,5,3,8,14,3,3,8,3,48348,41.81,128.21,0.95,59.95
24556,3053.00,Bedford,Virginia,3,1,4,10,1,1,4,1,500,16.87,61.69,0.68,65
24570,20.00,Bedford,Virginia,1,0,1,7,0,0,2,0,0,0,0,0.00,NULL
40845,635.00,Bell,Kentucky,3,1,4,9,1,1,3,2,,,,1.00,74.99
40902,1239.00,Bell,Kentucky,4,1,5,11,1,1,3,2,,,,0.95,74.99
40958,451.00,Bell,Kentucky,3,1,4,10,1,1,3,2,,,,0.99,74.99
40988,555.00,Bell,Kentucky,4,0,4,9,2,2,4,3,,,,0.81,66.95
40813,669.00,Bell,Kentucky,3,1,4,9,1,1,3,2,42,71.43,219.56,0.99,69.99
40856,756.00,Bell,Kentucky,3,1,4,9,1,1,3,2,1,19.47,19.47,0.98,69.99
40939,273.00,Bell,Kentucky,4,1,5,11,1,1,3,2,114,66.99,150.68,0.88,69.99
40965,13570.00,Bell,Kentucky,3,1,4,10,3,2,5,3,7243,82.36,214.93,1.00,55
40977,10362.00,Bell,Kentucky,5,1,6,12,3,3,5,4,2399,63.37,144.3,0.99,35
43713,7487.00,Belmont,Ohio,4,2,6,11,4,2,6,3,18,72.47,259.19,0.83,55
43718,3209.00,Belmont,Ohio,6,4,10,15,3,3,6,4,236,18.89,54.22,0.75,79.99
43719,2601.00,Belmont,Ohio,4,4,8,13,2,2,5,3,415,22.96,48.06,0.83,79.99
43901,2219.00,Belmont,Ohio,2,1,3,8,1,1,3,2,1073,111.22,293.1,0.84,79.99
43902,202.00,Belmont,Ohio,2,2,4,8,0,0,3,1,0,0,0,0.07,NULL
43906,8678.00,Belmont,Ohio,6,4,10,15,5,3,8,4,250,39.92,82.29,0.97,55
43912,6801.00,Belmont,Ohio,3,3,6,11,1,1,4,2,534,81.04,255.75,0.96,79.99
43933,2070.00,Belmont,Ohio,6,3,9,14,3,3,6,4,90,19.15,54.77,0.58,79.99
43935,8943.00,Belmont,Ohio,4,4,8,13,3,1,6,2,2671,65.15,211.67,0.98,55
43942,2500.00,Belmont,Ohio,2,3,5,9,1,1,4,2,88,10.65,20.95,0.74,NULL
43947,5322.00,Belmont,Ohio,4,1,5,10,1,1,3,2,230,69.81,210.89,0.91,79.99
43950,16762.00,Belmont,Ohio,6,4,10,15,3,2,6,3,4720,85.27,231.5,0.91,79.99
43977,2407.00,Belmont,Ohio,3,2,5,10,1,1,4,2,197,69.94,223.86,0.77,79.99
43983,440.00,Belmont,Ohio,3,0,3,8,2,2,4,3,0,0,0,0.45,NULL
31750,18687.00,Ben Hill,Georgia,5,0,5,10,5,4,7,5,15489,25.16,60.68,0.90,44.95
38603,2894.00,Benton,Mississippi,5,0,5,11,2,1,4,2,30,14.55,13.65,0.44,39.99
38633,2590.00,Benton,Mississippi,6,1,7,13,3,2,5,3,142,4.65,13.81,0.61,39.99
38642,2321.00,Benton,Mississippi,6,1,7,13,6,5,8,6,144,36.57,65.97,0.96,35
38647,1143.00,Benton,Mississippi,2,1,3,9,2,0,4,1,16,3.46,10.35,0.57,55
38221,3308.00,Benton,Tennessee,3,2,5,9,0,0,2,1,600,9.97,17.01,0.00,NULL
38320,10686.00,Benton,Tennessee,7,2,9,14,3,3,5,3,1084,13.63,38.62,0.57,66.95
38333,523.00,Benton,Tennessee,1,2,3,8,0,0,2,1,0,0,0,0.00,NULL
38341,2252.00,Benton,Tennessee,3,1,4,9,1,1,3,1,66,6.96,15.35,0.07,66.95
29469,855.00,Berkeley,South Carolina,3,0,3,9,3,2,5,2,,,,0.97,64.95
29410,17816.00,Berkeley,South Carolina,6,0,6,12,6,5,8,5,315,68.24,183.71,1.00,35
29431,6071.00,Berkeley,South Carolina,5,0,5,11,4,3,6,3,604,29.37,87.3,0.93,64.95
29434,537.00,Berkeley,South Carolina,2,0,2,8,2,1,4,1,749,8.51,17.92,0.81,NULL
29436,4471.00,Berkeley,South Carolina,4,0,4,11,3,2,5,2,1061,45.03,95.78,0.98,64.95
29445,53588.00,Berkeley,South Carolina,10,0,10,16,9,8,11,8,34762,108.16,270.93,0.97,35
29450,3105.00,Berkeley,South Carolina,4,0,4,10,4,3,6,3,2898,27.32,24.06,0.95,64.95
29453,1252.00,Berkeley,South Carolina,4,0,4,10,3,2,5,2,186,20.41,48.63,0.88,64.95
29461,30141.00,Berkeley,South Carolina,8,1,9,15,6,4,8,4,25405,89.14,271.82,0.98,44.99
29468,2107.00,Berkeley,South Carolina,5,0,5,12,3,2,5,2,228,15.26,44.43,0.65,64.95
29479,7337.00,Berkeley,South Carolina,6,0,6,13,3,2,5,2,2308,32.42,88.22,0.96,64.95
29492,10262.00,Berkeley,South Carolina,8,0,8,14,7,7,9,7,6092,87.95,245.9,0.96,35
25421,NULL,Berkeley,West Virginia,,,0,,,,,,,,,,
25429,NULL,Berkeley,West Virginia,,,0,,,,,,,,,,
25401,14622.00,Berkeley,West Virginia,3,1,4,10,1,1,4,1,6851,48.77,142.81,0.99,79.99
25403,12591.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,7337,82.16,179.02,0.99,79.99
25404,19551.00,Berkeley,West Virginia,3,1,4,10,1,1,4,1,9614,129.61,340.33,1.00,79.99
25405,12029.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,3106,26.61,63.67,0.94,79.99
25413,7508.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,833,19.46,55.37,0.99,79.99
25419,9251.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,881,63.1,160.56,1.00,79.99
25420,4024.00,Berkeley,West Virginia,2,0,2,8,1,1,3,1,644,6.41,17.36,0.98,79.99
25427,14322.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,12835,61.87,245.54,0.80,79.99
25428,10776.00,Berkeley,West Virginia,2,1,3,9,1,1,4,1,9975,74.57,226.03,0.99,79.99
19640,NULL,Berks,Pennsylvania,,,0,,,,,,,,,,
18056,943.00,Berks,Pennsylvania,5,0,5,10,3,3,5,3,0,0,0,1.00,49.82
19503,1142.00,Berks,Pennsylvania,3,0,3,8,3,3,5,3,570,33.05,77.84,1.00,79.99
19504,4998.00,Berks,Pennsylvania,8,0,8,14,5,5,7,5,2264,450.96,884.08,1.00,49.82
19505,3226.00,Berks,Pennsylvania,6,0,6,12,5,5,7,5,4,232.1,232.1,0.99,49.82
19506,7356.00,Berks,Pennsylvania,4,1,5,10,1,1,3,2,6710,145.01,288.34,0.95,79.99
19507,3280.00,Berks,Pennsylvania,4,1,5,10,1,1,3,2,0,0,0,0.93,79.99
19508,15725.00,Berks,Pennsylvania,6,1,7,12,4,4,6,4,7292,34.73,84.82,0.99,75.95
19510,7639.00,Berks,Pennsylvania,6,0,6,11,2,2,4,2,11692,79.6,177.22,0.98,75.95
19512,16954.00,Berks,Pennsylvania,8,0,8,14,7,7,9,7,9318,73.7,217.28,0.99,39.99
19518,14734.00,Berks,Pennsylvania,6,1,7,13,5,5,7,5,52834,76.64,95.86,0.99,39.99
19522,14229.00,Berks,Pennsylvania,7,0,7,12,4,4,6,5,13818,70.75,182.05,0.98,75.95
19526,11039.00,Berks,Pennsylvania,6,0,6,11,2,2,4,3,5688,103.05,284.48,0.98,75.95
19529,3131.00,Berks,Pennsylvania,6,0,6,11,4,4,6,5,1522,1.59,2.81,0.88,49.82
19530,16432.00,Berks,Pennsylvania,8,0,8,13,6,6,8,7,10262,38.43,92.77,0.88,47.5
19533,7686.00,Berks,Pennsylvania,4,0,4,9,2,2,4,3,1072,46.94,158.26,0.99,75.95
19534,2041.00,Berks,Pennsylvania,7,0,7,12,4,4,6,5,1104,1.39,2.79,0.81,49.82
19539,4597.00,Berks,Pennsylvania,8,0,8,13,6,6,8,6,11374,226.76,461.33,0.97,49.82
19540,11723.00,Berks,Pennsylvania,9,1,10,15,6,6,8,6,8242,84.73,195.86,1.00,39.99
19541,4403.00,Berks,Pennsylvania,4,0,4,9,2,2,4,3,620,40.29,143.71,0.98,75.95
19543,5905.00,Berks,Pennsylvania,5,1,6,11,4,4,7,4,14352,53.38,116,0.99,75.95
19547,4222.00,Berks,Pennsylvania,5,0,5,10,4,4,6,4,1642,38.72,91.91,0.95,75.95
19551,5034.00,Berks,Pennsylvania,6,2,8,13,4,3,6,3,578,60.78,183.33,0.98,55.95
19555,3406.00,Berks,Pennsylvania,5,0,5,10,2,2,4,3,858,35.1,165.79,0.99,75.95
19560,7805.00,Berks,Pennsylvania,4,0,4,9,2,2,4,2,416,76.31,305.78,1.00,75.95
19562,2622.00,Berks,Pennsylvania,3,0,3,8,3,3,5,3,2592,51.18,100.22,0.99,75.95
19565,8531.00,Berks,Pennsylvania,5,1,6,11,2,2,4,2,338,52.4,163.44,0.99,55.95
19567,5388.00,Berks,Pennsylvania,6,1,7,12,4,4,6,5,496,33.2,99.47,0.95,75.95
19601,32998.00,Berks,Pennsylvania,5,0,5,10,2,2,4,2,32544,81.81,260.88,0.99,75.95
19602,17900.00,Berks,Pennsylvania,4,0,4,9,2,2,4,2,4634,52.19,149.34,1.00,75.95
19604,27658.00,Berks,Pennsylvania,4,0,4,9,2,2,4,2,20790,86.34,201.81,0.98,75.95
19605,18985.00,Berks,Pennsylvania,6,0,6,11,3,2,5,2,16390,135,378.16,1.00,75.95
19606,34416.00,Berks,Pennsylvania,6,1,7,12,4,4,6,4,25220,79.56,197.05,0.99,75.95
19607,22544.00,Berks,Pennsylvania,6,1,7,12,3,3,5,3,14626,61.04,118.73,0.99,55.95
19608,22719.00,Berks,Pennsylvania,6,1,7,12,3,3,5,3,7294,84.16,229.41,1.00,55.95
19609,9946.00,Berks,Pennsylvania,5,1,6,11,3,3,5,3,9322,154.26,345.5,1.00,55.95
19610,15258.00,Berks,Pennsylvania,5,1,6,11,3,3,5,3,27732,98.43,272.96,1.00,55.95
19611,10589.00,Berks,Pennsylvania,4,0,4,9,2,2,4,2,4106,384.26,788.33,1.00,75.95
31622,2178.00,Berrien,Georgia,3,0,3,7,3,3,5,4,362,19.06,48.12,0.79,69.99
31639,10537.00,Berrien,Georgia,3,0,3,8,3,3,5,4,1616,20.05,45.41,0.87,69.99
31645,5147.00,Berrien,Georgia,5,0,5,10,3,3,5,4,54,43.01,90.16,0.88,69.99
31749,2783.00,Berrien,Georgia,7,1,8,13,3,3,5,4,268,27,40.54,0.91,69.99
27847,936.00,Bertie,North Carolina,3,1,4,8,3,2,6,2,,,,0.63,29.99
27957,1356.00,Bertie,North Carolina,2,0,2,6,2,1,4,1,,,,0.93,29.99
27849,1544.00,Bertie,North Carolina,2,1,3,7,2,1,5,1,18,1.39,2.45,0.86,44.99
27872,375.00,Bertie,North Carolina,2,0,2,6,2,1,4,1,6,20.8,43.67,0.73,69.99
27924,3140.00,Bertie,North Carolina,3,0,3,7,3,2,5,2,54,39.29,81.94,0.84,69.99
27983,10416.00,Bertie,North Carolina,3,1,4,8,3,2,6,2,130,18.21,50,0.83,44.99
35034,5541.00,Bibb,Alabama,2,1,3,8,0,0,2,1,5,23.77,45.89,0.00,NULL
35035,1581.00,Bibb,Alabama,4,0,4,9,4,4,6,5,5,8.47,16.81,0.93,55
35042,5831.00,Bibb,Alabama,2,2,4,9,0,0,2,1,271,33.08,87.96,0.00,NULL
35184,5841.00,Bibb,Alabama,5,1,6,11,5,5,7,6,1096,40.63,107.27,0.92,35
35188,2715.00,Bibb,Alabama,4,1,5,10,4,4,6,5,80,37.39,107.91,0.96,35
36792,1169.00,Bibb,Alabama,3,1,4,9,1,1,3,2,110,5.54,18.13,0.17,NULL
36793,568.00,Bibb,Alabama,2,1,3,7,0,0,2,1,20,16.02,36.56,0.00,NULL
31294,NULL,Bibb,Georgia,,,0,,,,,,,,,,
31295,NULL,Bibb,Georgia,,,0,,,,,,,,,,
31296,NULL,Bibb,Georgia,,,0,,,,,,,,,,
31052,8652.00,Bibb,Georgia,7,1,8,14,5,1,7,1,2178,19.37,45.8,1.00,65.99
31201,8761.00,Bibb,Georgia,9,0,9,15,6,6,8,6,2926,57.33,134.05,0.89,35
31204,31482.00,Bibb,Georgia,9,0,9,15,7,5,9,5,6764,86.65,232.1,1.00,35
31206,29072.00,Bibb,Georgia,7,0,7,13,7,4,9,4,1258,65.28,165.69,0.99,35
31207,974.00,Bibb,Georgia,2,0,2,8,1,1,3,1,918,28.33,75.79,0.68,65.99
31210,30968.00,Bibb,Georgia,12,1,13,19,10,7,12,7,12750,76.91,223.44,0.96,35
31211,16282.00,Bibb,Georgia,8,0,8,14,5,5,7,5,4637,60.12,167.83,0.95,35
31213,0.00,Bibb,Georgia,3,0,3,9,1,1,3,1,3,8.88,15.88,0.00,65.99
31216,16109.00,Bibb,Georgia,5,0,5,11,3,3,5,3,13640,101.67,310.69,0.96,35
31217,18408.00,Bibb,Georgia,8,1,9,15,5,5,7,5,1268,38.16,102.67,0.84,35
31220,13839.00,Bibb,Georgia,7,1,8,14,5,3,7,3,2367,103.22,173.23,0.97,35
28320,9229.00,Bladen,North Carolina,4,1,5,10,3,2,5,2,996,45.57,150.07,0.90,69.99
28337,10670.00,Bladen,North Carolina,4,1,5,9,3,2,5,2,2512,51.19,165.97,0.92,69.99
28392,1579.00,Bladen,North Carolina,4,0,4,9,3,2,5,2,13,40.49,44.52,0.30,69.99
28399,2140.00,Bladen,North Carolina,4,1,5,10,2,2,4,2,340,9.16,19.9,0.54,69.99
28433,5050.00,Bladen,North Carolina,4,0,4,9,3,2,5,2,366,14.2,29.18,0.61,69.99
28434,1329.00,Bladen,North Carolina,3,0,3,8,1,1,3,1,18,23.71,47.35,0.19,NULL
28448,1243.00,Bladen,North Carolina,3,0,3,8,1,1,3,1,166,6.82,10.18,0.16,NULL
16601,33870.00,Blair,Pennsylvania,5,2,7,12,3,3,6,3,34332,43.88,106.15,0.88,39.99
16602,29554.00,Blair,Pennsylvania,5,2,7,12,2,2,5,2,32954,67.24,169.98,0.97,39.99
16617,2806.00,Blair,Pennsylvania,3,1,4,9,1,1,3,1,556,15.21,43.55,0.74,39.99
16625,3868.00,Blair,Pennsylvania,3,1,4,9,2,1,5,1,358,61.6,182.25,0.76,39.99
16635,11321.00,Blair,Pennsylvania,4,1,5,10,2,2,4,2,2406,68.32,151.27,0.78,39.99
16637,2873.00,Blair,Pennsylvania,4,0,4,9,1,1,3,1,0,0,0,0.36,39.99
16648,15538.00,Blair,Pennsylvania,5,2,7,12,3,3,6,3,10490,50.26,120.86,0.89,39.99
16662,6040.00,Blair,Pennsylvania,2,1,3,8,2,1,4,1,158,15.93,39.37,0.63,39.99
16673,5519.00,Blair,Pennsylvania,4,1,5,10,3,2,5,2,164,26.43,64.24,0.92,39.99
16682,117.00,Blair,Pennsylvania,2,0,2,7,2,1,4,1,0,0,0,0.62,39.99
16686,13488.00,Blair,Pennsylvania,5,2,7,12,3,3,6,3,5812,39.4,116.57,0.92,39.99
16693,4185.00,Blair,Pennsylvania,4,1,5,10,3,3,5,3,0,0,0,0.85,39.99
24314,1560.00,Bland,Virginia,5,2,7,13,3,2,6,3,18,10.67,32.51,0.99,45.95
24315,3774.00,Bland,Virginia,3,2,5,11,2,1,5,2,498,9.54,26.93,1.00,45.95
24318,639.00,Bland,Virginia,2,1,3,9,2,1,5,2,0,0,0,1.00,45.95
24366,781.00,Bland,Virginia,5,2,7,13,3,3,6,4,754,7.81,17.87,1.00,40
31014,13756.00,Bleckley,Georgia,11,1,12,17,5,5,7,5,983,27.6,69.42,0.56,69.99
37367,10247.00,Bledsoe,Tennessee,4,1,5,11,2,2,4,3,10814,90.71,227.35,0.44,57.99
35031,7933.00,Blount,Alabama,4,4,8,13,4,2,7,3,3113,20.04,62.56,0.41,67.95
35049,3996.00,Blount,Alabama,5,3,8,13,5,2,8,3,76,28.01,64.2,0.87,55
35079,8810.00,Blount,Alabama,7,4,11,16,7,6,11,7,310,10.18,26,0.74,35
35097,1748.00,Blount,Alabama,3,2,5,10,2,2,4,3,50,35.29,114.19,0.99,55
35121,15570.00,Blount,Alabama,5,3,8,13,5,3,8,4,5749,12.33,28.29,0.92,67.95
35133,3907.00,Blount,Alabama,4,2,6,11,3,3,5,4,70,27.48,44.45,0.92,55
35172,2986.00,Blount,Alabama,4,3,7,12,4,4,6,5,10,70.69,194.46,0.98,35
37701,6817.00,Blount,Tennessee,5,1,6,13,5,5,8,7,592,56.85,168.84,1.00,35
37737,5785.00,Blount,Tennessee,6,2,8,15,6,6,9,7,2966,102.65,161.3,0.99,35
37777,11274.00,Blount,Tennessee,6,1,7,14,6,6,9,7,1945,63.77,192.44,1.00,35
37801,25124.00,Blount,Tennessee,7,2,9,16,6,6,9,8,7167,83.85,218.13,0.99,35
37803,31668.00,Blount,Tennessee,6,2,8,15,6,6,9,8,20601,87.98,204.76,0.99,35
37804,24682.00,Blount,Tennessee,6,4,10,17,6,6,10,8,10142,65.77,173.43,1.00,35
37853,3815.00,Blount,Tennessee,5,2,7,14,5,5,8,6,43,47.06,90.61,1.00,35
37878,514.00,Blount,Tennessee,2,1,3,9,2,2,5,3,0,0,0,1.00,55
37882,2724.00,Blount,Tennessee,3,1,4,10,3,1,6,2,171,28.83,75.74,0.95,55
37886,4418.00,Blount,Tennessee,6,4,10,17,6,6,10,7,2369,19.87,47.37,0.99,35
38726,532.00,Bolivar,Mississippi,4,2,6,12,2,2,4,2,,,,0.64,80
38733,NULL,Bolivar,Mississippi,,,0,,,,,,,,,,
38746,616.00,Bolivar,Mississippi,2,1,3,8,0,0,2,0,,,,0.00,NULL
38725,998.00,Bolivar,Mississippi,7,3,10,16,4,4,7,4,60,5.74,9.76,0.47,39.99
38730,1718.00,Bolivar,Mississippi,3,1,4,9,1,1,3,1,48,6.52,11.75,0.89,55
38732,17981.00,Bolivar,Mississippi,6,2,8,13,5,3,7,3,13418,68.45,193.21,0.97,55
38740,466.00,Bolivar,Mississippi,4,2,6,11,4,2,6,2,2,4.05,4.05,0.80,55
38759,1194.00,Bolivar,Mississippi,5,2,7,12,2,2,4,2,65,16.73,49.69,0.59,55
38762,2294.00,Bolivar,Mississippi,5,2,7,12,3,2,5,2,204,70.88,189.35,0.94,55
38769,2216.00,Bolivar,Mississippi,5,2,7,12,2,2,4,2,3,9.65,10.67,0.01,55
38773,3375.00,Bolivar,Mississippi,6,2,8,14,4,3,6,3,4,102.7,110.56,0.76,40
38774,2522.00,Bolivar,Mississippi,5,2,7,12,3,2,5,2,786,47.06,161.19,0.88,55
41005,22569.00,Boone,Kentucky,3,0,3,9,3,2,5,2,7132,109.49,287.17,1.00,39.99
41042,49968.00,Boone,Kentucky,3,0,3,9,3,2,5,2,55993,108.64,282.86,0.99,39.99
41048,13959.00,Boone,Kentucky,3,0,3,9,3,2,5,2,3369,84.33,220.22,1.00,39.99
41080,1849.00,Boone,Kentucky,3,0,3,9,3,2,5,2,61,257.24,687.07,0.95,39.99
41091,16873.00,Boone,Kentucky,3,1,4,10,3,2,5,2,6400,77.38,213.84,1.00,39.99
41092,3514.00,Boone,Kentucky,3,1,4,10,3,2,5,2,76,44.8,211.07,0.93,39.99
41094,13631.00,Boone,Kentucky,3,0,3,9,3,2,5,2,1817,47.96,149.51,0.98,39.99
25009,1153.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,0.98,40
25021,305.00,Boone,West Virginia,2,1,3,7,1,1,3,2,,,,1.00,65
25028,381.00,Boone,West Virginia,2,1,3,7,1,1,3,2,,,,1.00,65
25051,164.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,1.00,40
25093,207.00,Boone,West Virginia,2,1,3,7,1,1,3,2,,,,0.98,65
25108,692.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,1.00,65
25114,557.00,Boone,West Virginia,3,1,4,8,2,2,4,2,,,,0.99,40
25142,416.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,1.00,40
25148,332.00,Boone,West Virginia,2,1,3,7,1,1,3,2,,,,1.00,40
25165,612.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,1.00,40
25169,516.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,1.00,40
25181,1853.00,Boone,West Virginia,3,1,4,8,2,2,4,3,,,,1.00,40
25193,477.00,Boone,West Virginia,3,1,4,8,2,2,4,3,,,,0.99,40
25203,89.00,Boone,West Virginia,2,1,3,7,1,1,3,1,,,,0.85,65
25209,1227.00,Boone,West Virginia,2,0,2,6,1,1,3,2,,,,1.00,40
25529,1013.00,Boone,West Virginia,3,1,4,8,2,2,4,2,,,,0.94,40
25024,586.00,Boone,West Virginia,2,1,3,7,1,1,3,1,780,30.64,107.1,1.00,40
25049,630.00,Boone,West Virginia,2,1,3,7,1,1,3,2,8,8.72,31.17,1.00,40
25053,4296.00,Boone,West Virginia,4,1,5,9,3,3,5,3,702,9.35,18.42,0.97,40
25081,1251.00,Boone,West Virginia,2,1,3,7,1,1,3,1,1006,4.91,12.14,0.97,40
25130,3846.00,Boone,West Virginia,4,1,5,9,2,2,4,3,3112,6.72,15.53,1.00,40
25154,868.00,Boone,West Virginia,2,1,3,7,1,1,3,1,498,7.72,16.43,0.94,40
25204,211.00,Boone,West Virginia,2,1,3,8,1,1,3,2,36,8.86,34.91,0.99,65
25206,601.00,Boone,West Virginia,3,1,4,8,2,2,4,3,1,25.15,25.15,0.99,40
25208,992.00,Boone,West Virginia,3,1,4,9,2,2,4,3,170,6.37,18.03,0.99,65
24064,4963.00,Botetourt,Virginia,3,2,5,11,1,1,4,1,486,32.6,93.61,0.97,79.99
24066,4883.00,Botetourt,Virginia,7,1,8,14,4,2,6,2,1730,31.47,94.48,0.40,44.95
24077,932.00,Botetourt,Virginia,3,1,4,10,2,2,4,2,1958,39.43,128.29,0.99,59.95
24083,2587.00,Botetourt,Virginia,3,1,4,10,3,2,5,3,5068,61.13,181.68,0.94,44.95
24085,2182.00,Botetourt,Virginia,4,0,4,9,3,3,5,4,646,17,42.11,0.55,44.95
24090,4781.00,Botetourt,Virginia,4,1,5,11,3,3,5,4,5458,37.49,107.82,0.57,44.95
24130,8.00,Botetourt,Virginia,1,0,1,4,0,0,2,1,360,24.58,77.53,0.00,NULL
24175,8818.00,Botetourt,Virginia,4,1,5,11,3,3,5,4,20478,82.39,222.48,0.94,44.95
40361,18220.00,Bourbon,Kentucky,6,4,10,17,6,5,10,5,4457,93.02,223.5,0.99,35
41114,NULL,Boyd,Kentucky,,,0,,,,,,,,,,
41101,18758.00,Boyd,Kentucky,5,2,7,12,5,5,7,5,8428,62.98,130.6,1.00,69.99
41102,21712.00,Boyd,Kentucky,5,2,7,13,5,4,7,4,5470,66.4,160.4,0.99,40
41129,9922.00,Boyd,Kentucky,7,2,9,15,7,7,9,7,2466,72.13,207.6,0.92,40
41168,3043.00,Boyd,Kentucky,4,1,5,11,4,4,6,4,404,67.99,183.36,0.67,40
40422,24280.00,Boyle,Kentucky,6,5,11,16,4,4,7,5,7999,55.07,114.4,0.99,35
40440,2092.00,Boyle,Kentucky,3,2,5,10,1,1,4,1,30,9.54,14.21,1.00,69.99
40464,1114.00,Boyle,Kentucky,1,2,3,8,1,1,4,2,1,2.58,2.58,0.96,99.99
40468,1807.00,Boyle,Kentucky,3,3,6,12,1,1,4,2,44,2.55,6.51,0.94,69.99
41044,1116.00,Bracken,Kentucky,3,1,4,8,3,3,6,3,,,,1.00,
41002,2510.00,Bracken,Kentucky,3,1,4,8,3,3,6,3,3,18.98,20.82,0.99,NULL
41004,4122.00,Bracken,Kentucky,3,2,5,9,3,3,7,3,372,14.52,28.49,1.00,299
41043,1745.00,Bracken,Kentucky,4,1,5,10,3,2,6,2,634,12.32,28.54,0.95,39.99
16910,NULL,Bradford,Pennsylvania,,,0,,,,,,,,,,
16914,2347.00,Bradford,Pennsylvania,5,2,7,11,2,2,4,3,416,57.95,133.03,0.43,55.95
16925,3186.00,Bradford,Pennsylvania,7,1,8,13,3,3,5,4,1052,37.4,93.95,0.99,55.95
16926,872.00,Bradford,Pennsylvania,2,2,4,8,1,1,3,2,2,1.94,1.94,0.29,55.95
16947,4818.00,Bradford,Pennsylvania,5,3,8,12,3,3,6,5,3168,77.55,215.69,0.82,55.95
17724,5424.00,Bradford,Pennsylvania,4,2,6,10,3,3,6,4,3276,17.05,46.83,0.70,55.95
18810,6162.00,Bradford,Pennsylvania,8,2,10,15,4,3,7,4,470,29.4,56.56,0.96,51
18817,306.00,Bradford,Pennsylvania,1,1,2,6,0,0,2,1,0,0,0,0.00,NULL
18829,868.00,Bradford,Pennsylvania,2,0,2,6,1,0,3,1,0,0,0,0.28,51
18831,1039.00,Bradford,Pennsylvania,6,3,9,13,2,2,5,3,1310,58.25,117.82,0.67,55.95
18832,1874.00,Bradford,Pennsylvania,3,2,5,9,2,2,4,3,44,12.4,28.06,0.86,55.95
18833,2056.00,Bradford,Pennsylvania,2,0,2,6,1,1,3,2,354,4.82,14.79,0.47,55.95
18837,3267.00,Bradford,Pennsylvania,4,1,5,10,3,2,5,3,1956,19.9,45.6,0.43,51
18840,10731.00,Bradford,Pennsylvania,9,2,11,16,5,5,8,6,11646,58.84,119.47,0.96,39.99
18845,297.00,Bradford,Pennsylvania,1,0,1,5,0,0,2,1,8,3.41,5.29,0.00,NULL
18846,847.00,Bradford,Pennsylvania,2,0,2,6,1,1,3,2,0,0,0,0.21,55.95
